Id_codedep_codecommune;Code_departement;Code_commune;Code_postal;Nom_commune;Population;Id_region
64_204;64;204;64440;EAUX BONNES;127;R28
64_320;64;320;64440;LARUNS;679;R28
64_430;64;430;64300;ORTHEZ;69;R28
66_164;66;164;66600;RIVESALTES;559;R28
69_141;69;141;69440;MORNANT;25;R28
69_189;69;189;69560;SAINTE-COLOMBE;106;R28
72_154;72;154;72200;LA FLECHE;114;R28
74_080;74;080;74220;LA CLUSAZ;370;R28
74_183;74;183;74440;MIEUSSY;73;R28
74_294;74;294;74440;VERCHAIX;703;R28
76_681;76;681;76300;SOTTEVILLE-LES-ROUEN;273;R28
77_474;77;474;77450;TRILBARDOU;17616;R28
81_271;81;271;81370;SAINT-SULPICE-LA-POINTE;664;R28
82_075;82;075;82170;GRISOLLES;214;R28
83_073;83;073;83340;LE LUC;1191;R28
84_083;84;083;84550;MORNAS;2607;R28
84_132;84;132;84250;LE THOR;638;R28
84_150;84;150;84820;VISAN;1016;R28
89_102;89;102;89240;CHEVANNES;767;R28
89_438;89;438;89290;VENOY;1479;R28
13_087;13;087;13790;ROUSSET;1452;R28
2A_254;2A;254;20122;QUENZA;232;R28
30_258;30;258;30800;ST GILLES;342;R28
31_035;31;035;31320;AUZEVILLE-TOLOSANE;383;R28
40_313;40;313;40400;TARTAS;472;R28
51_507;51;507;51800;SAINTE MENEHOULD;780;R28
62_040;62;040;62510;ARQUES;186;R28
73_317;73;317;73270;VILLARD SUR DORON;85;R28
76_231;76;231;76500;ELBEUF;225;R28
83_031;83;031;83340;LE CANNET DES MAURES;197;R28
84_008;84;008;84330;BARROUX (LE);66;R28
85_109;85;109;85500;HERBIERS (LES);1293;R28
91_581;91;581;91650;SAINT-YON;325;R28
64_129;64;129;64140;BILLERE;337;R28
64_405;64;405;64160;MORLAAS;6736;R28
73_179;73;179;73290;LA MOTTE SERVOLEX;48;R28
73_243;73;243;73230;SAINT-JEAN-D ARVEY;498;R28
74_284;74;284;74250;LA TOUR;1635;R28
88_319;88;319;88420;MOYENMOUTIER;9857;R28
91_132;91;132;91730;CHAMARANDE;321;R28
27_056;27;056;27300;BERNAY;393;R28
35_188;35;188;35160;MONTFORT-SUR-MEU;191;R28
54_150;54;150;54670;CUSTINES;174;R28
91_639;91;639;91820;VAYRES-SUR-ESSONNE;299;R44
10_268;10;268;10400;NOGENT SUR SEINE;5936;R44
13_035;13;035;13430;EYGUIERES;90;R44
25_413;25;413;25240;MOUTHE;1571;R44
28_015;28;015;28700;AUNEAU-BLEURY-SAINT-SYMPHORIEN;132;R44
28_358;28;358;28300;ST PREST;8461;R44
35_068;35;068;35220;CHATEAUBOURG;1288;R44
35_297;35;297;35290;SAINT-MEEN-LE-GRAND;333;R44
52_269;52;269;52200;LANGRES;257;R44
59_456;59;456;59146;PECQUENCOURT;1224;R44
64_284;64;284;64110;JURANCON;234;R44
83_106;83;106;83136;ROCBARON;154;R44
01_401;01;401;1630;SERGY;216;R44
07_240;07;240;7800;SAINT-GEORGES-LES-BAINS;110;R44
09_032;09;032;9110;AX-LES-THERMES;304;R44
19_202;19;202;19270;SAINTE FEREOLE;1562;R44
34_246;34;246;34400;ENTRE-VIGNES;300;R44
35_299;35;299;35350;SAINT-MELOIR-DES-ONDES;37;R44
54_584;54;584;54200;VILLEY-SAINT-ETIENNE;537;R44
59_222;59;222;59310;FAUMONT;132;R44
60_277;60;277;60000;GOINCOURT;36;R44
61_483;61;483;61140;BAGNOLES DE L'ORNE NORMANDIE;421;R44
72_013;72;013;72800;AUBIGNE RACAN;102;R44
73_206;73;206;73710;PRALOGNAN-LA-VANOISE;114;R44
77_209;77;209;77400;GOUVERNES;128;R44
09_194;09;194;9500;MIREPOIX;1683;R44
17_218;17;218;17230;MARANS;129;R44
19_123;19;123;19360;MALEMORT;93;R44
22_194;22;194;22310;PLESTIN-LES-GREVES;210;R44
25_035;25;035;25870;LES AUXONS;59;R44
28_084;28;084;28130;CHARTAINVILLIERS;102;R44
2B_087;2B;087;20221;CERVIONE;63;R44
31_202;31;202;31620;FRONTON;34;R44
31_351;31;351;31700;MONDONVILLE;596;R44
35_208;35;208;35230;ORGERES;266;R44
50_074;50;074;50370;BRECEY;172;R44
54_253;54;253;54800;HATRIZE;1164;R44
62_473;62;473;62330;ISBERGUES;52;R44
74_280;74;280;74230;THONES;146;R44
76_165;76;165;76320;CAUDEBEC-LES-ELBEUF;260;R44
76_705;76;705;76410;TOURVILLE-LA-RIVIERE;140;R44
77_292;77;292;77410;MESSY;402;R44
78_451;78;451;78410;NEZEL;94;R44
89_370;89;370;89150;ST VALERIEN;237;R44
974_409;974;409;97440;SAINT-ANDRE;307;R44
04_197;04;197;4220;SAINTE-TULLE;20;R44
05_093;05;093;5100;NEVACHE;80;R44
06_102;06;102;6420;RIMPLAS;17906;R44
22_081;22;081;22120;HILLION;56;R44
25_031;25;031;25400;AUDINCOURT;84;R44
27_051;27;051;27170;BEAUMONT LE ROGER;285;R44
28_172;28;172;28320;GAS;170;R44
30_073;30;073;30210;CASTILLON-DU-GARD;215;R44
30_356;30;356;30230;RODILHAN;1659;R44
33_490;33;490;33590;SAINT-VIVIEN-DE-MEDOC;109;R44
38_030;38;030;38140;BEAUCROISSANT;2004;R44
38_040;38;040;38142;BESSE;3821;R44
39_154;39;154;39130;CLAIRVAUX-LES-LACS;2324;R44
50_033;50;033;50270;BAUBIGNY;917;R44
51_065;51;065;51300;BLACY;660;R44
54_137;54;137;54870;CONS-LA-GRANDVILLE;2234;R44
56_101;56;101;56440;LANGUIDIC;700;R44
61_169;61;169;61100;FLERS;1077;R44
69_201;69;201;69610;SAINTE-FOY-L ARGENTIERE;16467;R44
69_207;69;207;69650;SAINT-GERMAIN-AU-MONT-D OR;100;R44
69_238;69;238;69590;SAINT SYMPHORIEN SUR COISE;222;R44
69_296;69;296;69360;SOLAIZE;7002;R44
71_221;71;221;71640;GIVRY;1334;R44
73_024;73;024;73260;LES AVANCHERS VALMOREL;751;R44
74_087;74;087;74130;CONTAMINE-SUR-ARVE;1747;R44
76_305;76;305;76700;GONFREVILLE L ORCHER;6857;R44
77_107;77;107;77390;CHAUMES-EN-BRIE;1558;R44
83_004;83;004;83460;LES ARCS;654;R44
84_039;84;039;84350;COURTHEZON;314;R44
85_215;85;215;85250;SAINT-FULGENT;2581;R44
89_239;89;239;89100;MALAY LE GRAND;1411;R44
04_178;04;178;4230;SAINT-ETIENNE-LES-ORGUES;1282;R44
07_279;07;279;7220;SAINT-MONTAN;4589;R44
22_360;22;360;22950;TREGUEUX;2860;R44
26_271;26;271;26600;LA ROCHE DE GLUN;630;R44
30_083;30;083;30920;CODOGNAN;132;R44
31_488;31;488;31240;ST JEAN;113;R44
43_262;43;262;43100;VIEILLE-BRIOUDE;430;R44
44_183;44;183;44350;SAINT MOLF;653;R44
59_603;59;603;59125;TRITH-ST-LEGER;965;R52
62_744;62;744;62223;SAINTE-CATHERINE;713;R52
64_335;64;335;64230;LESCAR;1279;R52
69_024;69;024;69620;VAL D'OINGT;409;R52
69_154;69;154;69290;POLLIONNAY;2537;R52
69_235;69;235;69560;SAINT ROMAIN EN GAL;5549;R52
74_108;74;108;74410;DUINGT;1057;R52
74_241;74;241;74490;SAINT-JEOIRE;311;R52
77_369;77;369;77470;POINCY;1304;R52
77_433;77;433;77120;BEAUTHEIL-SAINTS;225;R52
83_001;83;001;83600;LES ADRETS DE L ESTEREL;485;R52
83_083;83;083;83570;MONTFORT SUR ARGENS;1372;R52
83_104;83;104;83560;RIANS;959;R52
84_004;84;004;84810;AUBIGNAN;352;R52
84_118;84;118;84490;SAINT-SATURNIN LES APT;66;R52
84_144;84;144;84750;VIENS;531;R52
85_152;85;152;85150;LES ACHARDS;352;R52
91_376;91;376;91630;MAROLLES-EN-HUREPOIX;688;R52
01_142;01;142;1120;DAGNEUX;459;R44
03_310;03;310;3200;VICHY;272;R44
04_244;04;244;4290;VOLONNE;1387;R44
29_031;29;031;29360;CLOHARS CARNOET;258;R44
30_006;30;006;30470;AIMARGUES;1015;R44
31_429;31;429;31450;POMPERTUZAT;326;R44
32_096;32;096;32150;CAZAUBON;525;R44
34_180;34;180;34800;NEBIAN;51;R44
44_084;44;084;44430;LOROUX-BOTTEREAU (LE);498;R44
44_144;44;144;44440;RIAILLE;19;R44
44_189;44;189;44160;SAINTE-REINE-DE-BRETAGNE;105;R44
45_248;45;248;45310;PATAY;2517;R44
54_580;54;580;54190;VILLERUPT;449;R44
59_352;59;352;59126;LINSELLES;317;R44
60_666;60;666;60950;VER SUR LAUNETTE;3056;R44
64_237;64;237;64110;GELOS;578;R44
64_269;64;269;64320;IDRON;2309;R44
64_410;64;410;64150;MOURENX;798;R44
69_288;69;288;69720;SAINT-LAURENT-DE-MURE;271;R44
74_169;74;169;74460;MARNAZ;169;R44
76_216;76;216;76250;DEVILLE-LES-ROUEN;71;R44
77_447;77;447;77240;SEINE-PORT;657;R44
77_521;77;521;77580;VILLIERS-SUR-MORIN;266;R44
80_010;80;010;80250;AILLY-SUR-NOYE;548;R44
83_067;83;067;83590;GONFARON;2406;R44
85_278;85;278;85520;SAINT-VINCENT-SUR-JARD;125;R44
88_445;88;445;88580;SAULCY-SUR-MEURTHE;354;R44
91_080;91;080;91590;BOISSY-LE-CUTTE;481;R44
95_270;95;270;95420;GENAINVILLE;1820;R44
03_095;03;095;3300;CUSSET;575;R44
04_069;04;069;4120;DEMANDOLX;1028;R44
17_019;17;019;17590;ARS-EN-RE;2024;R44
29_103;29;103;29800;LANDERNEAU;3211;R44
30_132;30;132;30110;LA GRAND COMBE;748;R44
40_282;40;282;40500;SAINT-SEVER;569;R44
74_089;74;089;74700;CORDON;255;R44
02_755;02;755;2000;URCEL;352;R44
05_065;05;065;5600;GUILLESTRE;530;R44
26_008;26;008;26200;ANCONE;8671;R44
26_301;26;301;26260;SAINT-DONAT-SUR-L HERBASSE;784;R44
26_333;26;333;26240;SAINT VALLIER;3014;R44
31_169;31;169;31750;ESCALQUENS;796;R44
31_526;31;526;31880;LA SALVETAT ST GILLES;21157;R44
40_217;40;217;40160;PARENTIS EN BORN;1124;R44
44_203;44;203;44360;LE TEMPLE DE BRETAGNE;368;R44
45_046;45;046;45140;BOULAY-LES-BARRES;5824;R44
54_383;54;383;54360;MONT-SUR-MEURTHE;11754;R44
55_043;55;043;55430;BELLEVILLE SUR MEUSE;2467;R44
55_545;55;545;55100;VERDUN;7540;R44
62_128;62;128;62118;BIACHE-SAINT-VAAST;5688;R44
69_194;69;194;69370;SAINT-DIDIER-AU-MONT-D OR;3949;R44
69_249;69;249;69510;THURINS;14614;R44
69_293;69;293;69580;SATHONAY-VILLAGE;295;R44
73_029;73;029;73000;BARBERAZ;870;R44
78_233;78;233;78810;FEUCHEROLLES;666;R44
80_826;80;826;80460;WOIGNARUE;312;R44
85_151;85;151;85290;MORTAGNE-SUR-SEVRE;6993;R44
16_341;16;341;16470;SAINT-MICHEL;520;R53
18_157;18;157;18570;MORTHOMIERS;1434;R53
22_118;22;118;22100;LANVALLAY;887;R53
26_250;26;250;26600;PONT DE L ISERE;400;R53
2A_212;2A;212;20115;PIANA;814;R53
34_037;34;037;34760;BOUJAN-SUR-LIBRON;1561;R53
38_347;38;347;38940;ROYBON;426;R53
38_377;38;377;38110;SAINT-CLAIR-DE-LA-TOUR;264;R53
40_036;40;036;40230;BENESSE-MAREMNE;777;R53
40_243;40;243;40370;RION-DES-LANDES;567;R53
42_232;42;232;42370;SAINT-HAON-LE-CHATEL;254;R53
43_012;43;012;43110;AUREC-SUR-LOIRE;390;R53
56_003;56;003;56610;ARRADON;110;R53
60_367;60;367;60240;LOCONVILLE;390;R53
62_609;62;609;62580;NEUVILLE-ST-VAAST;469;R53
69_250;69;250;69890;LA TOUR DE SALVAGNY;429;R53
70_026;70;026;70100;ARC-LES-GRAY;784;R53
76_474;76;474;76960;NOTRE-DAME-DE-BONDEVILLE;222;R44
78_565;78;565;78790;SAINT-MARTIN-DES-CHAMPS;498;R44
83_008;83;008;83600;BAGNOLS-EN-FORET;529;R44
84_012;84;012;84190;BEAUMES-DE-VENISE;391;R44
88_442;88;442;88120;SAPOIS;812;R44
91_666;91;666;91140;VILLEJUST;240;R44
01_248;01;248;1390;MIONNAY;259;R44
06_042;06;042;6420;CLANS;626;R44
08_043;08;043;8200;BALAN;421;R44
22_160;22;160;22400;NOYAL;320;R44
26_218;26;218;26540;MOURS-SAINT-EUSEBE;990;R44
27_660;27;660;27270;LA TRINITE DE REVILLE;955;R44
29_022;29;022;29570;CAMARET-SUR-MER;2873;R44
29_239;29;239;29680;ROSCOFF;21142;R44
30_028;30;028;30200;BAGNOLS SUR CEZE;372;R44
32_147;32;147;32200;GIMONT;1188;R44
32_160;32;160;32600;L ISLE JOURDAIN;386;R44
33_213;33;213;33650;LA BREDE;693;R44
35_177;35;177;35520;LA MEZIERE;1084;R44
38_408;38;408;38540;SAINT-JUST-CHALEYSSIN;120;R44
38_538;38;538;38420;LE VERSOUD;539;R44
51_028;51;028;51160;AVENAY-VAL-D'OR;919;R44
54_076;54;076;54360;BLAINVILLE-SUR-L EAU;611;R44
54_162;54;162;54119;DOMGERMAIN;15386;R44
59_284;59;284;59178;HASNON;189;R44
60_325;60;325;60880;JAUX;939;R44
62_571;62;571;62155;MERLIMONT;701;R44
62_895;62;895;62410;WINGLES;173;R44
65_002;65;002;65100;ADE;3866;R44
65_465;65;465;65170;VIELLE-AURE;4822;R44
69_136;69;136;69700;MONTAGNY;681;R44
72_241;72;241;72450;MONTFORT-LE-GESNOIS;63;R44
73_013;73;013;73300;ALBIEZ-MONTROND;106;R44
74_006;74;006;74350;ALLONZIER-LA-CAILLE;635;R44
74_007;74;007;74800;AMANCY;614;R44
77_177;77;177;77220;FAVIERES;196;R44
77_335;77;335;77124;CHAUCONIN-NEUFMONTIERS;475;R44
77_462;77;462;77230;THIEUX;130;R44
78_644;78;644;78320;VERRIERE (LA);140;R44
79_130;79;130;79270;FRONTENAY-ROHAN-ROHAN;681;R44
89_025;89;025;89200;AVALLON;110;R44
91_017;91;017;91470;ANGERVILLIERS;130;R44
91_671;91;671;91580;VILLENEUVE-SUR-AUVERS;203;R44
95_651;95;651;95510;VETHEUIL;1301;R27
01_450;01;450;1800;VILLIEU-LOYES-MOLLON;1915;R27
28_359;28;359;28380;ST REMY SUR AVRE;221;R27
2A_119;2A;119;20157;FRASSETO;2157;R27
30_309;30;309;30260;SARDAN;9711;R27
35_130;35;130;35630;HEDE-BAZOUGES;1864;R27
51_663;51;663;51530;MAGENTA;242;R27
69_080;69;080;69700;ECHALAS;664;R27
76_114;76;114;76210;BOLBEC;1560;R27
77_238;77;238;77640;JOUARRE;304;R27
84_009;84;009;84240;LA BASTIDE DES JOURDANS;154;R32
85_298;85;298;85150;VAIRE;808;R32
88_116;88;116;88310;CORNIMONT;271;R32
95_116;95;116;95820;BRUYERES-SUR-OISE;227;R32
95_509;95;509;95380;PUISEUX-EN-FRANCE;242;R32
14_243;14;243;14600;EQUEMAUVILLE;3479;R32
30_017;30;017;30770;ARRIGAS;126;R32
51_649;51;649;51300;VITRY LE FRANCOIS;92;R32
88_347;88;347;88270;PIERREFITTE;6831;R32
09_160;09;160;9300;LAVELANET;320;R32
13_027;13;027;13160;CHATEAURENARD;1750;R32
22_020;22;020;22250;BROONS;531;R32
26_347;26;347;26600;TAIN L HERMITAGE;314;R32
33_555;33;555;33380;MARCHEPRIME;1181;R32
43_007;43;007;43200;ARAULES;202;R32
54_257;54;257;54180;HEILLECOURT;1722;R32
60_173;60;173;60660;CRAMOISY;687;R32
60_450;60;450;60530;NEUILLY EN THELLE;646;R32
69_036;69;036;69220;CERCIE;526;R32
74_112;74;112;74330;EPAGNY METZ-TESSY;510;R32
77_062;77;062;77400;CARNETIN;246;R32
77_531;77;531;77940;VOULX;2108;R32
83_148;83;148;83550;VIDAUBAN;161;R32
84_043;84;043;84320;ENTRAIGUES-SUR-LA-SORGUE;275;R32
02_680;02;680;2410;SAINT GOBAIN;139;R32
06_023;06;023;6540;BREIL-SUR-ROYA;4727;R32
06_113;06;113;6500;SAINTE-AGNES;136;R32
22_143;22;143;22550;MATIGNON;1006;R32
25_047;25;047;25110;BAUME LES DAMES;8361;R32
27_016;27;016;27700;LES ANDELYS;167;R32
27_165;27;165;27190;CONCHES EN OUCHE;595;R32
43_040;43;040;43100;BRIOUDE;67;R32
49_140;49;140;49590;FONTEVRAUD L ABBAYE;118;R32
49_343;49;343;49280;LA TESSOUALLE;235;R32
54_459;54;459;54630;RICHARDMENIL;225;R32
60_398;60;398;60530;LE MESNIL EN THELLE;270;R32
64_374;64;374;64230;MAZEROLLES;614;R32
64_416;64;416;64190;NAVARRENX;396;R32
66_187;66;187;66220;SAINT-PAUL-DE-FENOUILLET;264;R32
69_173;69;173;69490;SARCEY;684;R32
69_268;69;268;69390;VOURLES;59;R32
77_081;77;081;77390;CHAMPDEUIL;611;R32
83_043;83;043;83610;COLLOBRIERES;1081;R32
83_121;83;121;83690;SALERNES;412;R32
84_070;84;070;84570;MALEMORT-DU-COMTAT;19762;R32
84_074;84;074;84360;MERINDOL;756;R32
88_101;88;101;88460;CHENIMENIL;521;R32
88_486;88;486;88120;VAGNEY;532;R32
972_201;972;201;97216;AJOUPA BOUILLON;536;R32
06_109;06;109;6670;LA ROQUETTE SUR VAR;501;R32
29_042;29;042;29160;CROZON;3692;R32
2A_103;2A;103;20167;CUTTOLI-CORTICCHIATO;152;R32
30_350;30;350;30120;LE VIGAN;414;R32
31_358;31;358;31380;MONTASTRUC LA CONSEILLERE;31;R32
38_181;38;181;38570;GONCELIN;135;R32
43_153;43;153;43330;PONT-SALOMON;108;R32
47_031;47;031;47550;BOE;237;R32
60_575;60;575;60730;STE GENEVIEVE;615;R32
62_785;62;785;62690;SAVY-BERLETTE;529;R32
69_043;69;043;69630;CHAPONOST;431;R32
74_088;74;088;74350;COPPONEX;658;R32
74_250;74;250;74800;SAINT-PIERRE-EN-FAUCIGNY;376;R32
77_001;77;001;77760;ACHERES-LA-FORET;1236;R32
77_221;77;221;77600;GUERMANTES;75;R32
78_043;78;043;78870;BAILLY;3784;R32
84_030;84;030;84330;CAROMB;5064;R28
972_222;972;222;97231;ROBERT;85;R28
05_079;05;079;5220;LE MONETIER-LES-BAINS;1147;R28
10_265;10;265;10420;LES NOES PRES TROYES;141;R28
11_106;11;106;11110;COURSAN;11233;R28
17_449;17;449;17430;TONNAY CHARENTE;1720;R28
19_272;19;272;19000;TULLE;405;R28
21_231;21;231;21000;DIJON;266;R28
26_322;26;322;26770;SAINT-PANTALEON-LES-VIGNES;100;R28
27_679;27;679;27130;VERNEUIL D'AVRE ET D'ITON;2982;R28
30_255;30;255;30190;SAINT-GENIES-DE-MALGOIRES;417;R28
33_109;33;109;33640;CASTRES GIRONDE;1908;R28
34_249;34;249;34160;SAINT-DREZERY;3497;R28
38_528;38;528;38410;VAULNAVEYS-LE-BAS;71;R28
44_213;44;213;44370;LOIREAUXENCE;144;R28
48_198;48;198;48800;VILLEFORT;227;R28
49_377;49;377;49140;RIVES-DU-LOIR-EN-ANJOU;112;R28
54_138;54;138;54400;COSNES-ET-ROMAIN;108;R28
54_526;54;526;54510;TOMBLAINE;819;R28
60_489;60;489;60440;PEROY LES GOMBRIES;618;R28
69_126;69;126;69480;MARCY;301;R28
76_640;76;640;76320;SAINT PIERRE LES ELBEUF;35;R28
76_752;76;752;76760;YERVILLE;104;R28
95_328;95;328;95690;LABBEVILLE;130;R32
972_230;972;230;97220;TRINITE;168;R32
02_064;02;064;2200;BELLEU;236;R32
02_738;02;738;2700;TERGNIER;605;R32
06_031;06;031;6340;CANTARON;79;R32
07_255;07;255;7000;ST JULIEN EN ST ALBAN;17;R32
07_268;07;268;7700;SAINT-MARTIN-D' ARDECHE;323;R32
17_168;17;168;17450;FOURAS;61;R32
28_113;28;113;28210;COULOMBS;55;R32
28_334;28;334;28200;ST DENIS-LANNERAY;1564;R32
29_189;29;189;29470;PLOUGASTEL-DAOULAS;40;R32
30_075;30;075;30820;CAVEIRAC;138;R32
30_325;30;325;30440;SUMENE;795;R32
33_241;33;241;33550;LESTIAC-SUR-GARONNE;41;R32
35_131;35;131;35590;L'HERMITAGE;4333;R32
35_239;35;239;35240;RETIERS;1258;R32
37_151;37;151;37390;LA MEMBROLLE-SUR-CHOISILLE;325;R32
38_383;38;383;38960;SAINT-ETIENNE-DE-CROSSEY;427;R32
38_387;38;387;38590;SAINT-GEOIRS;3139;R32
39_047;39;047;39400;BELLEFONTAINE;3867;R32
44_185;44;185;44460;SAINT-NICOLAS-DE-REDON;1057;R32
47_069;47;069;47450;COLAYRAC ST CIRQ;3526;R32
54_252;54;252;54740;HAROUE;1098;R32
54_432;54;432;54550;PONT-SAINT-VINCENT;1496;R32
56_094;56;094;56700;KERVIGNAC;578;R32
56_168;56;168;56340;PLOUHARNEL;2370;R32
62_498;62;498;62300;LENS;160;R32
63_098;63;098;63680;CHASTREIX;475;R32
64_467;64;467;64110;RONTIGNON;2718;R32
64_511;64;511;64230;SAUVAGNON;10185;R32
66_082;66;082;66210;FORMIGUERES;282;R32
71_306;71;306;71300;MONTCEAU LES MINES;2310;R32
76_406;76;406;76400;MANIQUERVILLE;816;R32
83_026;83;026;83340;CABASSE;5486;R32
86_041;86;041;86180;BUXEROLLES;593;R32
88_178;88;178;88390;LES FORGES;504;R32
89_267;89;267;89420;MONTREAL;2839;R32
91_560;91;560;91940;SAINT-JEAN-DE-BEAUREGARD;763;R84
94_048;94;048;94440;MAROLLES-EN-BRIE;4230;R84
972_210;972;210;97240;FRANCOIS;1966;R84
05_017;05;017;5230;LA BATIE NEUVE;1523;R84
09_225;09;225;9100;PAMIERS;1483;R84
10_102;10;102;10200;COLOMBE LA FOSSE;490;R84
26_037;26;037;26760;BEAUMONT LES VALENCE;383;R84
77_077;77;077;77910;CHAMBRY;449;R84
89_100;89;100;89690;CHEROY;382;R84
56_176;56;176;56400;PLUNERET;3442;R84
28_220;28;220;28600;LUISANT;545;R84
2A_312;2A;312;20190;SANTA-MARIA-SICHE;1849;R84
33_466;33;466;33750;SAINT-QUENTIN-DE-BARON;109531;R84
33_473;33;473;33920;SAINT-SAVIN;1589;R84
38_194;38;194;38140;IZEAUX;693;R84
38_537;38;537;38290;LA VERPILLIERE;1428;R84
51_196;51;196;51530;CRAMANT;405;R84
59_299;59;299;59510;HEM;3095;R84
69_056;69;056;69380;CHESSY;1125;R84
72_269;72;269;72120;SAINT CALAIS;388;R84
76_005;76;005;76920;AMFREVILLE-LA-MIVOIE;6589;R75
79_049;79;049;79300;BRESSUIRE;15164;R75
84_124;84;124;84800;SAUMANE-DE-VAUCLUSE;792;R75
88_358;88;358;88550;POUXEUX;746;R75
88_415;88;415;88200;ST-ETIENNE-LES-REMIREMONT;441;R75
04_022;04;022;4330;BARREME;7164;R75
31_056;31;056;31700;BEAUZELLE;981;R75
37_031;37;031;37140;BOURGUEIL;6560;R75
43_268;43;268;43200;YSSINGEAUX;103731;R75
44_052;44;052;44480;DONGES;50749;R75
59_482;59;482;59890;QUESNOY SUR DEULE;147;R75
71_137;71;137;71250;CLUNY;104;R75
74_212;74;212;74130;GLIERES-VAL-DE-BORNE;99;R75
76_095;76;095;76420;BIHOREL;215;R75
77_317;77;317;77720;MORMANT;207;R75
78_193;78;193;78720;DAMPIERRE-EN-YVELINES;93;R75
78_238;78;238;78410;FLINS-SUR-SEINE;178;R75
91_016;91;016;91670;ANGERVILLE;814;R75
01_158;01;158;1550;FARGES;237;R75
19_275;19;275;19200;USSEL;197;R75
25_254;25;254;25300;LES FOURGS;1032;R75
30_260;30;260;30210;SAINT-HILAIRE-D OZILHAN;1582;R75
30_317;30;317;30210;SERNHAC;79;R75
38_011;38;011;38280;ANTHON;400;R75
38_053;38;053;38300;BOURGOIN-JALLIEU;174;R75
38_100;38;100;38570;LE CHEYLAS;419;R75
38_193;38;193;38080;L'ISLE-D'ABEAU;446;R76
43_025;43;025;43590;BEAUZAC;137;R76
47_195;47;195;47600;NERAC;303;R76
56_164;56;164;56880;PLOEREN;120;R76
63_285;63;285;63230;PONTGIBAUD;1673;R76
66_154;66;154;66210;PUYVALADOR;343;R76
71_475;71;475;71100;SAINT-REMY;133;R76
84_037;84;037;84230;CHATEAUNEUF-DU-PAPE;154;R76
88_262;88;262;88600;LAVELINE-DEVANT-BRUYERES;82;R76
05_085;05;085;5100;MONTGENEVRE;476;R76
05_111;05;111;5200;PUY-SANIERES;1010;R76
05_164;05;164;5160;SAVINES-LE-LAC;281;R76
08_053;08;053;8140;BAZEILLES;97;R76
14_557;14;557;14800;SAINT-ARNOULT;517;R76
30_174;30;174;30700;MONTAREN-ET-SAINT-MEDIERS;236;R76
38_002;38;002;38190;LES ADRETS;386;R76
38_020;38;020;38142;AURIS;116;R76
44_025;44;025;44750;CAMPBON;346;R76
64_493;64;493;64120;SAINT-PALAIS;6658;R76
66_024;66;024;66160;LE BOULOU;318;R76
77_374;77;374;77135;PONTCARRE;500;R76
77_458;77;458;77460;SOUPPES-SUR-LOING;133;R76
95_149;95;149;95270;CHAUMONTEL;245;R44
95_241;95;241;95190;FONTENAY-EN-PARISIS;264;R44
972_212;972;212;97213;GROS MORNE;1217;R44
09_105;09;105;9350;DAUMAZAN-SUR-ARIZE;2131;R44
71_040;71;040;71450;BLANZY;3707;R44
02_305;02;305;2130;FERE EN TARDENOIS;441;R44
30_010;30;010;30140;ANDUZE;433;R44
33_433;33;433;33450;SAINT LOUBES;1901;R44
72_299;72;299;72220;SAINT MARS D OUTILLE;5328;R44
80_620;80;620;80200;PERONNE;1152;R44
80_721;80;721;80230;SAINT-VALERY-SUR-SOMME;2684;R44
89_414;89;414;89260;THORIGNY-SUR-OREUSE;942;R44
35_284;35;284;35430;SAINT-JOUAN-DES-GUERETS;1701;R44
45_004;45;004;45200;AMILLY;4906;R44
50_099;50;099;50500;CARENTAN LES MARAIS;701;R44
54_549;54;549;54110;VARANGEVILLE;268;R44
78_522;78;522;78730;ROCHEFORT-EN-YVELINES;3954;R44
95_014;95;014;95580;ANDILLY;767;R44
31_282;31;282;31140;LAUNAGUET;3640;R44
59_278;59;278;59320;HALLENNES-LEZ-HAUBOURDIN;17323;R44
60_494;60;494;60128;PLAILLY;1595;R44
33_478;33;478;33660;ST-SEURIN-SUR-L ISLE;308;R84
44_136;44;136;44770;PREFAILLES;153;R84
45_281;45;281;45320;SAINT-HILAIRE-LES-ANDRESIS;750;R84
60_402;60;402;60880;LE MEUX;2941;R84
60_636;60;636;60150;THOUROTTE;6585;R84
64_040;64;040;64570;ARETTE;266;R84
64_198;64;198;64230;DENGUIN;666;R84
77_232;77;232;77450;ISLES-LES-VILLENOY;211;R84
77_435;77;435;77930;SAINT-SAUVEUR-SUR-ECOLE;223;R84
83_110;83;110;83170;ROUGIERS;199;R84
14_409;14;409;14810;MERVILLE FRANCEVILLE;425;R27
30_290;30;290;30130;SAINT-PAULET-DE-CAISSON;145;R27
30_315;30;315;30650;SAZE;642;R27
50_615;50;615;50700;VALOGNES;1096;R27
64_538;64;538;64220;UHART-CIZE;668;R27
84_127;84;127;84830;SERIGNAN-DU-COMTAT;375;R27
88_270;88;270;88350;LIFFOL-LE-GRAND;1053;R27
91_534;91;534;91400;SACLAY;407;R27
45_053;45;053;45250;BRIARE;2325;R27
05_133;05;133;5330;SAINT-CHAFFREY;6502;R27
06_151;06;151;6450;UTELLE;301;R27
14_536;14;536;14600;RIVIERE-SAINT-SAUVEUR (LA);55448;R27
30_210;30;210;30260;QUISSAC;1782;R27
34_114;34;114;34150;GIGNAC;632;R27
38_205;38;205;38250;LANS-EN-VERCORS;2823;R27
